2646,Κ. Πεζάνης,false,false,false,,false
2647,Ελεάνα Βρακάλη,false,false,false,,false
2648,Κοκοντίνης,false,false,false,,false
2649,Κ. Δ. Πολίτης,false,false,false,,false
2650,R. Kristofferson,false,false,false,,false
2651,C. Claroni,false,false,false,,false
2652,Εβραϊκό,false,false,false,,false
2653,Hertha,false,false,false,,false
2654,Μιχ. Γεώργαρης,false,false,false,,false
2655,Μαρία Παπαπαύλου,false,false,false,,false
2656,Παν. Πατησιώτης,false,false,false,,false
2657,Αθ. Ντάφος,false,false,false,,false
2658,Λουκάς Θάνος ή Θεοδωράκης ή Χαΐνηδες,false,false,false,,false
2659,Δημ. Κολλάτος (βασισμένο πάνω στο ποίημα της Σαπφούς),false,false,false,,false
2660,Γιώ. Στεφάνου (Γιώ. Παπαστεφάνου),false,false,false,,false
2661,Λήδα Ρουμάνη,false,false,false,,false
2662,Διαμ. Παππάς,false,false,false,,false
2663,Θ. Νάλτσας,false,false,false,,false
2664,Δ. Παπαδημητρίου,false,false,false,,false
2665,Κ. Καρύδας,false,false,false,,false
2666,Bobby Hebb,false,false,false,,false
2667,Ιορδάνης Καλλιστόγλου,false,false,false,,false
2668,Αθ. Αθανασίου,false,false,false,,false
2669,Λ. Δέλφης,false,false,false,,false
2670,Toto Cutugno - απόδοση στα ελλην. Φίλ. Νικολάου,false,false,false,,false
2671,"Ναπ. Ελευθερίου, Κ. Νικολαΐδης, Ηλ. Λυμπερόπουλος",false,false,false,,false
2672,Θοδ. Μπεμπέκης,false,false,false,,false
2673,Χρ. Καρκανάκης,false,false,false,,false
2674,Καζαντζάκης,false,false,false,,false
2675,Μαρία Χριστίδου,false,false,false,,false
2676,"Γιά. Σκονδριάνης, Ν. Αλεξόπουλος",false,false,false,,false
2677,Τάκης Κωλέτης,false,false,false,,false
2678,Σ. Ροζάκη,false,false,false,,false
2679,Δ. Αλεξάκης,false,false,false,,false
2680,Ν. Παρισιάδης,false,false,false,,false
2681,Γιώ. Μάμος,false,false,false,,false
2682,Κάρολος Παλαιολόγου,false,false,false,,false
2683,Ν. Παραστατίδης,false,false,false,,false
2684,Δάφνη Πανουργιά,false,false,false,,false
2685,Γ. Παπαγιαννόπουλος,false,false,false,,false
2686,Κ. Θεοχάρη,false,false,false,,false
2687,Έλλη Λοϊζου,false,false,false,,false
2688,- (Κ. Καρίπης),false,false,false,,false
2689,Γιώ. Μεϊντανάς,false,false,false,,false
2690,C.A. Bixio - απόδοση στα ελλην. Κοφινιώτης,false,false,false,,false
2691,Κ Δοϊτσίδης,false,false,false,,false
2692,Α. Τριανταφυλίδης,false,false,false,,false
2693,Χρ. Κυρίσης,false,false,false,,false
2694,Α. Μαρτίνο,false,false,false,,false
2695,"Ευάγγ. Ατραΐδης, Ιωάν. Γαβαλάς",false,false,false,,false
2696,Μαριάννα Σάκαρη,false,false,false,,false
2697,Λυμπέρης Λιζάρδος,false,false,false,,false
2698,Louis Metz,false,false,false,,false
2699,Γιώ. Μαυροκέφαλος,false,false,false,,false
2700,Ιωάννα Γεωργακοπούλου,false,false,false,,false
2701,Θάνος Αδριανός,false,false,false,,false
2702,Αντ. Κλεισάρης,false,false,false,,false
2703,"Θόδ. Γελαδάκης, Κ. Πολίτης",false,false,false,,false
2704,Χρ. Παλέντζας,false,false,false,,false
2705,Ν. Δημητρόπουλος,false,false,false,,false
2706,Μ. Σουγιούλ,false,false,false,,false
2707,Δημ. Γιαννουκάκης,false,false,false,,false
2708,"Τ. Μαστοράκης, Χ.. Βασιλειάδης",false,false,false,,false
2709,Σ. Παπαδοπούλου,false,false,false,,false
2710,Xρηστάκης Πιττίρης,false,false,false,,false
2711,Π. Γκιουλέκας,false,false,false,,false
2712,"Ν. Λώρης, Κ. Κιούσης (Κοφινιώτης)",false,false,false,,false
2713,Ν. Κασσίτας (Βαγγ. Ρουσέτης ;),false,false,false,,false
2714,Γιά. Αρχοντής,false,false,false,,false
2715,G. Fletcher,false,false,false,,false
2716,Π. Κατσιμίχας,false,false,false,,false
2717,Ν. Μαυρουδής,false,false,false,,false
2718,Ευάγγ. Κόλλιας,false,false,false,,false
2719,Δ. Τσιτομενέας,false,false,false,,false
2720,Αφροδίτη Κύρου,false,false,false,,false
2721,Γιώ. Ζήκας,false,false,false,,false
2722,Στ. Γιωρούδης,false,false,false,,false
2723,Ζωή Κοντοθεοδώρου,false,false,false,,false
2724,Μήτσος Ευθυμιάδης,false,false,false,,false
2725,Καζαντζίδης (Γκούτης),false,false,false,,false
2726,"Leo Leandros, Klaus Munro",false,false,false,,false
2727,Ν. Ρούτσος,false,false,false,,false
2728,Ιερόθεος Σχίζας,false,false,false,,false
2729,Daniel Armado,false,false,false,,false
2730,Τάκης Μαυροκέφαλος,false,false,false,,false
2731,Νίτσα Τσίτρα,false,false,false,,false
2732,παραδοσιακό τραγούδι Αλβανίας - διασκευή Dasho Kurti,false,false,false,,false
2733,"Χρ. Γκόλια, Μπ. Δαλιάνης",false,false,false,,false
2734,"Γιώ. Μίτσιγκας, Κ. Χαριτοδιπλωμένος",false,false,false,,false
2735,Δημ. Καβαδάτος,false,false,false,,false
2736,Γ. Βουρλιωτάκης,false,false,false,,false
3202,Redro P. Calaf,false,false,false,,false
2737,Ηρ. Παπασιδέρης ή Γιώ. Ρουβέλας,false,false,false,,false
2738,"Αγγελόπουλος, Αντ. Πολίτης",false,false,false,,false
2739,"Δημ. Ιατρόπουλος, Μίμης Θειόπουλος",false,false,false,,false
2740,Γιώ. Ζέρβας,false,false,false,,false
2741,Νικολακοπούλου,false,false,false,,false
2742,Ανδρ. Τσουκαλάς,false,false,false,,false
2743,Βασ. Βίνος,false,false,false,,false
2744,Miller Young Harris,false,false,false,,false
2745,Η. Σιμόπουλος,false,false,false,,false
2746,Θ. Βιτάλη,false,false,false,,false
2747,Γιάννης Αραπάκης,false,false,false,,false
2748,Κ. Παπαϊωάννου,false,false,false,,false
2749,Χ. Ζησούλης,false,false,false,,false
2750,Κολοκοτρώνης (Χιώτης ;),false,false,false,,false
2751,Βecaud,false,false,false,,false
2752,Ευανθίας Ρεμπούτσικα,false,false,false,,false
2753,Κ. Καραΐσκος,false,false,false,,false
2754,Στ. Χατζηδάκης,false,false,false,,false
2755,Μπιθικώτσης (Κολοκοτρώνης),false,false,false,,false
2756,Ανδρέας Σάιλερ (ή Ζάιλερ),false,false,false,,false
2757,Σ. Ψυριώτης,false,false,false,,false
2758,Lew Pollack - απόδοση στα ελλην. Ελένη Σταυρακούλη,false,false,false,,false
2759,Δημ. Ψαρράς,false,false,false,,false
2760,Χάρης Ρώμας,false,false,false,,false
2761,Τάσος Κρυστάλλης,false,false,false,,false
2762,Βασ. Σούκας (Δ. Καραβάνας ;),false,false,false,,false
2763,Κ. Καπράλος,false,false,false,,false
2764,Ι. Πανουσάφος,false,false,false,,false
2765,Αν. Κουλούρης,false,false,false,,false
2766,Εμμ. Ασλανίδης,false,false,false,,false
2767,Πάν. Ρουμελιώτης,false,false,false,,false
2768,Μπ. Βαρσαμάς,false,false,false,,false
2769,Βασ. Σπυρόπουλος,false,false,false,,false
2770,Γ. Β. Ιωαννίδης,false,false,false,,false
2771,Γ. Φλιούκας,false,false,false,,false
2772,Τσιτσάνης (Φ. Μιχαλάτος ;),false,false,false,,false
2773,Φ. Λάδης,false,false,false,,false
2774,Γ. Γιατράς,false,false,false,,false
2775,Π. Γαλακτερός,false,false,false,,false
2776,Στρ. Γιουντέρης,false,false,false,,false
2777,Μ. Μάτσας,false,false,false,,false
2778,J. P. Cara,false,false,false,,false
2779,Δ. Καλατζάς,false,false,false,,false
2780,Στέλιιος Ζαφειρίου,false,false,false,,false
2781,"BIGAZZI, POLLITO",false,false,false,,false
2782,Α. Φελεκίδης,false,false,false,,false
2783,Λάμπης Γαβαλάς,false,false,false,,false
2784,Φώτης Παναγιωτίδης,false,false,false,,false
2785,Κωστής Κωστέας,false,false,false,,false
2786,Γ. Τ.,false,false,false,,false
2787,Μπ. Τρικαλινός (Μπακάλης),false,false,false,,false
2788,Γ. Πορφυρόπουλος,false,false,false,,false
2789,Φωτούλα Παπαθεοδώρου,false,false,false,,false
2790,"Μαν. Φραγκάκης ή Σαμιώτης, Χρ. Χατζηναθαναήλ",false,false,false,,false
2791,Ιωάν. Ανδριανός,false,false,false,,false
2792,P. Polatos,false,false,false,,false
2793,Χ. Πετράκη,false,false,false,,false
2794,Ζώης Μάναρης,false,false,false,,false
2795,Χρ. Περτιανίδης,false,false,false,,false
2796,Μαν. Μανουράς (Κουρκουτάκης),false,false,false,,false
2797,Παν. Αποστολίδης,false,false,false,,false
2798,"Βαγγ. Ατραΐδης, Ι. Γαβαλάς",false,false,false,,false
2799,Γ. Κοτσώνης,false,false,false,,false
2800,Μπιθικώτσης και Πελαγίδης,false,false,false,,false
2801,Παν. Μπούρας,false,false,false,,false
2802,από δημοτικά τραγούδια,false,false,false,,false
2803,"Χρ. Παπαδόπουλος, Μιχ. Λαμπρίδης",false,false,false,,false
2804,Δ. Γκούμας,false,false,false,,false
2805,Σπ. Μπαρός,false,false,false,,false
2806,Xαράλ. Μαργετουσάκης,false,false,false,,false
2807,Arr,false,false,false,,false
2808,Χρ. Σταθάτος,false,false,false,,false
2809,Γ. Δοβλέτης,false,false,false,,false
2810,Ricky Gianco - απόδοση στα ελλην. Σέβη Τηλιακού,false,false,false,,false
2811,Ε. Βρακάς (παραδοσιακό),false,false,false,,false
2812,Μαρία Μερκούρη,false,false,false,,false
2813,Γιά. Δραγάτσης (Ογδοντάκης),false,false,false,,false
2814,R. Rallo - απόδοση στα ελλην. Σέβη Τηλιακού,false,false,false,,false
2815,Ι. Μεγαλούδη,false,false,false,,false
2816,Ν. Βενετσάνου,false,false,false,,false
2817,Αλ. Δαφνομίλης,false,false,false,,false
2818,Chris de Burg,false,false,false,,false
2819,Jorge Domingo,false,false,false,,false
2820,"Χρ. Κυριακού, Π. Πρόγιας",false,false,false,,false
2821,Σπανός,false,false,false,,false
2822,Jim Crose,false,false,false,,false
2823,Γιώ. Στεφανάκης,false,false,false,,false
2824,Μίλλη Καραλή,false,false,false,,false
2825,Βαγγ. παπαθανασίου,false,false,false,,false
2826,Α. Λεονάρδος (ή Διον. Λαυράγκας ;),false,false,false,,false
2827,διασκευή Τ. Αθηναίου,false,false,false,,false
2828,Μ. Λαζαρίκος,false,false,false,,false
2829,Σωτ. Τσενές,false,false,false,,false
2830,Χάρης Μπότσαρης,false,false,false,,false
2831,Ron Goodwin,false,false,false,,false
2832,Τσοπάνα Rave,false,false,false,,false
2833,Δημ. Σωτάκης,false,false,false,,false
2834,"Κ. Πρετεντέρης, Γ. Θίσβιος, Ασημ. Γιαλαμάς",false,false,false,,false
2835,"D. Face, G. Callonelo - απόδοση στα ελλην. Ν. Κύταρης",false,false,false,,false
2836,Simpson,false,false,false,,false
2837,"Αλ. Καγιάντας, Καλλιόπη Μαρμαρινού",false,false,false,,false
2838,Κ. Σούκας,false,false,false,,false
2839,Α. Μουτσάτσου,false,false,false,,false
2840,Γ. Χάμος,false,false,false,,false
2841,Ν. Σιδέρη;,false,false,false,,false
2842,Ιωάν. Καλατζής,false,false,false,,false
2843,Λουκάς Σιδεράς,false,false,false,,false
2844,Γ. Ματαράγκας,false,false,false,,false
2845,Ν. Κυπουργός,false,false,false,,false
2846,Γκούβερης,false,false,false,,false
2847,Δημ. Ρακιντζής,false,false,false,,false
2848,Μαρία Ζοάννου,false,false,false,,false
2849,Χρ. Σταυρακούδης,false,false,false,,false
2850,Ι. Άντος,false,false,false,,false
2851,Ελ. Παγκοζίδης,false,false,false,,false
2852,Μ. Κατσιμπάρδης,false,false,false,,false
2853,"Μίμης Τραϊφόρος, Ναπ. Ελευθερίου",false,false,false,,false
2854,J. Renard - απόδοση στα ελλην. Πυθαγόρας,false,false,false,,false
2855,Γ. Αναστασοπούλου,false,false,false,,false
2856,Παντ. Θαλλασινός,false,false,false,,false
2857,Iza Volpin (Gaston Claret / ),false,false,false,,false
2858,Καζαντζίδης (Κολοκοτρώνης ;),false,false,false,,false
2859,Στ. Μακριδάκης,false,false,false,,false
2860,Στέλ. Καλαϊτζής,false,false,false,,false
2861,Θόδ. Σιναΐδης,false,false,false,,false
2862,Guy Mardel,false,false,false,,false
2863,Κ. Γαλίτης,false,false,false,,false
2864,Βασ. Μπούντας,false,false,false,,false
2865,Βάντα Πιτσιλαδή,false,false,false,,false
2866,Βασ. Ταμπάκης (Χ. Βασιλειάδης),false,false,false,,false
2867,Γιά. Ζουγανέλης ή Τάκης Βούης,false,false,false,,false
2868,Φεν. (Χρυσαφένια) Ευαγγελινίδου,false,false,false,,false
2869,Κρίστιαν,false,false,false,,false
2870,Καπλάνης (Χρ. Αργυρόπουλος ;),false,false,false,,false
2871,Ε. Δρίβας,false,false,false,,false
2872,Ε. Ζεμανίδου,false,false,false,,false
2873,Μαρία Αρμεύτη,false,false,false,,false
2874,Ι. Ευαγγελινίδης,false,false,false,,false
2875,"D. Reblers, P. Simon - διασκευή Γιώ. Μίτσιγκας",false,false,false,,false
2876,Στ. Βλαβιανός,false,false,false,,false
2877,Μάκης Καλαβρός,false,false,false,,false
2878,Σπ. Αργύρης,false,false,false,,false
2879,Αρσ. (;) Στεργίου,false,false,false,,false
2880,Κατίνα Φούντου,false,false,false,,false
2881,Γιώ. Λουκάς,false,false,false,,false
2882,Balik Hamdi,false,false,false,,false
2883,Ευάγγ. Καρουσάκης,false,false,false,,false
2884,Κ. Τσακαλίδης,false,false,false,,false
2885,Dom. Modugno,false,false,false,,false
2886,Ρένα Στρατή,false,false,false,,false
2887,Κ. Φερεντίνος ή Ν. Χαλιλόπουλος ;,false,false,false,,false
2888,Μηττάκη,false,false,false,,false
2889,Περιστέρης (Μίνως Μάτσας),false,false,false,,false
2890,Τάκης Δήμητσας,false,false,false,,false
2891,Θόδ. Τριανταφυλλίδης,false,false,false,,false
2892,Ι. Βερούτης,false,false,false,,false
2893,Ιωάν. Φώτας,false,false,false,,false
2894,Ελ. Ζιώγα,false,false,false,,false
2895,Λευτ. Τυλιγάδας,false,false,false,,false
2896,Λουκάς Γαλάνης,false,false,false,,false
2897,Μιχ. Πρωτόπαπας,false,false,false,,false
2898,Στέλιος Καλαϊτζής-Πέρκος,false,false,false,,false
2899,Κ. Νικολάου,false,false,false,,false
2900,Μενέλαος Σπάθης,false,false,false,,false
2901,Γιώ. Μυρογιάννης,false,false,false,,false
2902,Ι. Καλλάνογλου (Καπλάνογλου ;),false,false,false,,false
2903,Ισίδ. Αντωνίου,false,false,false,,false
2904,Καλυμνάκης,false,false,false,,false
2905,Παν. Καρράς,false,false,false,,false
2906,Βασ. Μακρίδης,false,false,false,,false
2907,Neil Gerardo,false,false,false,,false
2908,Κ.Μπίγαλης,false,false,false,,false
2909,Ρaul Misraki,false,false,false,,false
2910,Μάρκος (παραδοσιακό),false,false,false,,false
2911,Δημ. Βλαχόπουλος,false,false,false,,false
2912,Τέλης Τάτσιος,false,false,false,,false
2913,M. JOURDAN,false,false,false,,false
2914,Γ. Σταματογιαννάκης,false,false,false,,false
2915,Καρουσάκης (Παπαγιαννοπούλου ;),false,false,false,,false
2916,Γ. Βαρυπάτης,false,false,false,,false
2917,V. Ferri,false,false,false,,false
2918,Εγγλέζος,false,false,false,,false
2919,Θεόδ. Χριστοδούλου (Στέφ. Βαρτάνης / ),false,false,false,,false
2920,R. Burns,false,false,false,,false
2921,Άγνωστος ποιητής,false,false,false,,false
2922,Βίκυ Πλατάνου,false,false,false,,false
2923,Α. Καμπέρης,false,false,false,,false
2924,παραδοσιακό Κέρκυρας,false,false,false,,false
2925,Βλαδ. Μαγιακόφσκι - απόδοση στα ελλην. Ρίτσος,false,false,false,,false
2926,Μάρκος Παπαδάκης,false,false,false,,false
2927,Bernet,false,false,false,,false
2928,διασκευή Μιχ. Δασκαλάκης,false,false,false,,false
2929,Κ. Γκαλμάνης,false,false,false,,false
2930,Θοδ. Λαχανάς,false,false,false,,false
2931,Στ. Καλαϊτζής (Πέρκος),false,false,false,,false
2932,Μάρκος (Γιώ. Φωτίδας),false,false,false,,false
2933,Μ. Μάνεσης,false,false,false,,false
2934,S. Milchberg,false,false,false,,false
2935,Κ. Καρασκούτης,false,false,false,,false
2936,J. Cannon,false,false,false,,false
2937,Σταμ. Γονίδης,false,false,false,,false
2938,Ανδρ. Ανδρέου,false,false,false,,false
2939,Π. Τραχανάκης,false,false,false,,false
2940,Ι. Οικονομίδης,false,false,false,,false
2941,Κουγιουμτζής,false,false,false,,false
2942,R. Adams,false,false,false,,false
2943,Στέλιος Σταυρακάκης,false,false,false,,false
2944,Γιώ. Σταυριανός,false,false,false,,false
2945,Ευάγγ. Ατραΐδης,false,false,false,,false
2946,Στέφ. Κορκολής,false,false,false,,false
2947,Παν. Καμηλιέρης,false,false,false,,false
2948,Κων/να Σπανογιάννη,false,false,false,,false
2949,Δημ. Φραγκιουδάκης,false,false,false,,false
2950,Τάκης Παρισσινός,false,false,false,,false
2951,Ευριπ. Νικολίδης,false,false,false,,false
2952,Ν. Κατσιπόδης,false,false,false,,false
2953,Δ. Λαδόπουλος,false,false,false,,false
2954,Κ. Στυλιάτης,false,false,false,,false
2955,Τάσος Βάμπαρης,false,false,false,,false
2956,Βασ. Ταμβάκης (Χ. Βασιλειάδης),false,false,false,,false
2957,Μπιθικώτσης (Χ. Βασιλειάδης),false,false,false,,false
2958,P. Gatti,false,false,false,,false
2959,Ευάγγ. Τασόπουλος,false,false,false,,false
2960,Κ. Κανάρης,false,false,false,,false
2961,Σαλαχώρας (Μίνως Μάτσας),false,false,false,,false
2962,Τίμος Αρβανιτάκης,false,false,false,,false
2963,Μιχ. Τερζής,false,false,false,,false
2964,Ιωάν. Καριζής,false,false,false,,false
2965,Παραδοσιακό,false,false,false,,false
2966,Κ. Κιλιμάντζος,false,false,false,,false
2967,"Γιά. Πολίτης, Μ. Φραγκιουδάκης",false,false,false,,false
2968,Χρ. Γ. Παπαδόπουλος,false,false,false,,false
2969,"Γιά. Ταπεινός, Γκόλφω Ταπεινού",false,false,false,,false
2970,δημώδες,false,false,false,,false
2971,διασκευή Γκυ Ζυρώ,false,false,false,,false
2972,Λ. Μαριδάκης,false,false,false,,false
2974,Ν. Καζαντζάκης - διασκευή Γεράσιμος Σταύρου,false,false,false,,false
2975,M. Remigi,false,false,false,,false
2976,Σαπφώ,false,false,false,,false
2977,Βασ. Γεωργίου,false,false,false,,false
2978,Γ. Σαμαρτζής,false,false,false,,false
2979,Αν. Μουτσάτσου,false,false,false,,false
2980,Σταύρος Δέδες ή Χ. Βασιλειάδης,false,false,false,,false
2981,T. Easy - απόδοση στα ελλην. Ντ. Μαρκοπούλου,false,false,false,,false
2982,Oswaldo Ferres,false,false,false,,false
2983,Παπαδιαμαντόπουλος,false,false,false,,false
2984,Παν. Αφοθξενίδης,false,false,false,,false
2985,Κ. Μποέμης ;,false,false,false,,false
2986,Δερβενιώτης (Λελάκης ή Βίρβος ;),false,false,false,,false
2987,Τ. Λειβαδίτης,false,false,false,,false
2988,Hin,false,false,false,,false
2989,Δ. Κόλλιας,false,false,false,,false
2990,Cl Lemesle - απόδοση στα ελλην. Πυθαγόρας,false,false,false,,false
2991,Κούλα Νικολαΐδου,false,false,false,,false
2992,"Πυθαγόρας, Λάκης Αλεξάνδρου",false,false,false,,false
2993,Μπακάλης ή Γκούτης,false,false,false,,false
2994,Αντρ. Βουτσινός,false,false,false,,false
2995,Ντίνος Παπανδρέου,false,false,false,,false
2996,Μιχ. Δέλτα,false,false,false,,false
2997,Στέλιος Αργύρης,false,false,false,,false
2998,Θεόδ. Σαράντος,false,false,false,,false
2999,Τάσος Παπασταμάτης,false,false,false,,false
3000,Σταύρος Χατζηδάκης,false,false,false,,false
3001,Ν. Καρώνης,false,false,false,,false
3002,Χρ. Πύρπασσος,false,false,false,,false
3003,Γ. Ευαγγέλου (Ευάγγ. Γρυπάρης),false,false,false,,false
3004,Μάριος Κώστογλου,false,false,false,,false
3005,Τόλης Χάρμας,false,false,false,,false
3006,Γιά. Πολίτης,false,false,false,,false
3007,Νίτσα Μποέμη,false,false,false,,false
3008,Β. Ταμπόρης,false,false,false,,false
3009,Γ. Κλεφτογιώργος,false,false,false,,false
3010,Ελ. Παπαδόπουλος,false,false,false,,false
3011,Σ. Ξυνιάς,false,false,false,,false
3012,"Y. Heouzer (;), L. Leandros",false,false,false,,false
3013,Μάκης Βασιλειάδης,false,false,false,,false
3014,Ε. Παπαγιαννοπούλου,false,false,false,,false
3015,Ελ. Κωνσταντινίδης,false,false,false,,false
3016,Ειρ. Χαλκού,false,false,false,,false
3017,J. Nero - απόδοση στα ελλην. Σέβη Τηλιακού,false,false,false,,false
3018,Νίκολς,false,false,false,,false
3019,Er. Sciorilli - απόδοση στα ελλην. Πωλ Μενεστρέλ,false,false,false,,false
3020,Ν. Συμεωνίδης,false,false,false,,false
3021,Σόλ. Αποστολάκης,false,false,false,,false
3022,Δημ. Κορακίτης,false,false,false,,false
3023,Prisset,false,false,false,,false
3024,Βαγγ. Πιτσιλαδής,false,false,false,,false
3025,Rachmani Bros,false,false,false,,false
3026,"Κ. Νικολαΐδης, Ν. Ελευθερίου",false,false,false,,false
3027,Τρ. Ντόβας,false,false,false,,false
3028,Γρ. Κωνσταντινίδης,false,false,false,,false
3029,Παύλος Μαγγανάρης,false,false,false,,false
3030,Κ. Πολίτης ;,false,false,false,,false
3031,Τζ. Στάκας,false,false,false,,false
3032,Δ. Κανέλλος,false,false,false,,false
3033,Σία Δημητρίου,false,false,false,,false
3034,Βασ. Σπίνος,false,false,false,,false
3035,Γ. Ευαγγελάτος,false,false,false,,false
3036,J. Brell,false,false,false,,false
3037,απόδοση στα ελλην. Σέβη Τηλιακού,false,false,false,,false
3038,Γκίκα,false,false,false,,false
3039,Αιγυπτιακό,false,false,false,,false
3040,Πλάτωνας - απόδοση στα νέα ελληνικά Ηλ. Πετρόπουλος,false,false,false,,false
3041,E. Manor - απόδοση στα ελλην. Αθ. Τσόγκας,false,false,false,,false
3042,Αργ. Βαμβακάρης (Χρ. Παλέντζας ;),false,false,false,,false
3043,"L. Baily, G. Cudsi",false,false,false,,false
3044,Πάμπλο Νερούδα (μετάφραση Μαν. Μαυρομάτης)-ελεύθερη απόδοση Λ. Παπαδόπουλος,false,false,false,,false
3045,Limiti,false,false,false,,false
3046,Κ. Αυγουλεάς,false,false,false,,false
3047,Ρ. Ουΐλιαμς,false,false,false,,false
3048,Κ. Πετράκος,false,false,false,,false
3049,C. Impertal,false,false,false,,false
3050,Ντίνος Χριστιανόπουλος,false,false,false,,false
3051,Αντ. Μαύρος ή Καρανικόλας (Κ. Σιμόπουλος),false,false,false,,false
3052,O. Farres - απόδοση στα ελλην. Ι. Φερμάνογλου,false,false,false,,false
3053,Πέτρος Τζούμας,false,false,false,,false
3054,Maurice Jarre,false,false,false,,false
3055,Κίμωνας Βασίλας,false,false,false,,false
3056,Π. Θεοδωρίδης,false,false,false,,false
3057,Σωκρ. Τσιτσομήτρος,false,false,false,,false
3058,Λυκ. Μαρκέας,false,false,false,,false
3059,Ευάγγ. Σούκας,false,false,false,,false
3060,Φώτιος Μαλλιάρας,false,false,false,,false
3061,D. C. Thomas - απόδοση στα ελλην. Ρέτη Ζαλοκώστα,false,false,false,,false
3062,Γρ. Σουρμαΐδης,false,false,false,,false
3063,Λαίλος Καρακάσης,false,false,false,,false
3064,Γ. Νταλιάνης,false,false,false,,false
3065,"Ν. Δαπέρης, Α. Αχλαδάμης, Α. Τριανταφύλλου, G. Lambizi, Κ. Δουκάκης, Δημ. Πουλικάκος",false,false,false,,false
3066,Μιχ. Κυρμιτζής,false,false,false,,false
3067,Ε. Σούλης,false,false,false,,false
3068,"Λευτ. Καρβούνης, Τ. Αγριανίτης",false,false,false,,false
3069,Ν. Τζάλας,false,false,false,,false
3070,εσπερινός ύμνος του 16ου αιώνα,false,false,false,,false
3071,Αντ. Γεωργαρής,false,false,false,,false
3072,Frederic Francois,false,false,false,,false
3073,Μήτσος Παπανικολάου,false,false,false,,false
3074,R. Francis,false,false,false,,false
3075,Σωτ. Σκίπης,false,false,false,,false
3076,"Ειρήνη Χάλκου, Θαν. Περιστεράκης",false,false,false,,false
3077,Πάνος Καπίρης,false,false,false,,false
3078,Ανδρ. Βαλάσης,false,false,false,,false
3079,Δημ. Θ. Ρόδιος,false,false,false,,false
3080,Ντι Λάζαρο,false,false,false,,false
3081,Γελάκης,false,false,false,,false
3082,Στέλιος Ρόκος,false,false,false,,false
3083,Ντίνα Φέρτη,false,false,false,,false
3084,Γ. Α. Πετρίδης,false,false,false,,false
3085,Γιώ. Ανδρέου ή Θεοδωράκης,false,false,false,,false
3086,Harry Warren,false,false,false,,false
3087,Στράτος Παγιουμτζής,false,false,false,,false
3088,Χρ. Τσιαμούλης,false,false,false,,false
3089,Jose Padilla,false,false,false,,false
3090,B. Hawes - απόδοση στα ελλην. Σ. Τηλιακού,false,false,false,,false
3091,Σ. Κυριακάτης,false,false,false,,false
3092,Γεώργ. Καρράς,false,false,false,,false
3093,"Γιώ. Κλεφτογιώργος, Χριστόφ. Μπαλαμπανίδης",false,false,false,,false
3094,Ricardo Ceratto - απόδοση στα ελλην. Πυθαγόρας,false,false,false,,false
3095,Γιά. Γρηγοριάδης,false,false,false,,false
3096,Α. Τώνης,false,false,false,,false
3097,Κ. Κόνιαρης,false,false,false,,false
3098,Γ. Ταυλαντής,false,false,false,,false
3099,Λάκης Κέκεσης,false,false,false,,false
3100,Σ. Γκόνος,false,false,false,,false
3101,Θαν. Ζαχαρόπουλος,false,false,false,,false
3102,Kiki Lesendric,false,false,false,,false
3103,Ανδρέας Λάμπρου,false,false,false,,false
3104,Γ. Μπούρας,false,false,false,,false
3105,Κ. Ζαφείρης,false,false,false,,false
3106,Γιά. Διαμαντόπουλος,false,false,false,,false
3107,Τα Ανάκαρα,false,false,false,,false
3108,"John Paul Jones, John Bonham",false,false,false,,false
3109,"Solgiu, Galfi - απόδοση στα ελλην. Ν. Ελληναίος",false,false,false,,false
3110,Φ. Ραϊμόνδος,false,false,false,,false
3111,Α. Παπαδόπουλος,false,false,false,,false
3112,"D. Davis, R. Jackson - απόδοση στα ελλην. Ρέτη Ζαλοκώστα",false,false,false,,false
3113,Χ. Μουραμπάς,false,false,false,,false
3114,Ν. Μοσχονάς,false,false,false,,false
3115,"Ανδρ. Σπυρόπουλος, Κ. Λιβανός",false,false,false,,false
3116,Σπ. Βέρρας,false,false,false,,false
3117,Ε. Μαράβα (Παπαγιαννοπούλου),false,false,false,,false
3118,"Daniele Pace, Penzeri",false,false,false,,false
3119,Β. Ξανθόπουλος,false,false,false,,false
3120,Μιχ. Αλεξόπουλος,false,false,false,,false
3121,Χριστόδ. Πασιαρδής,false,false,false,,false
3122,Π. Αλετράς,false,false,false,,false
3123,Θεμ. Σάρρας,false,false,false,,false
3124,Ν. Κέκεσης,false,false,false,,false
3125,Ν. Λύρας,false,false,false,,false
3126,Γ. Τσιτσάς,false,false,false,,false
3127,Κλεάνθης Ρόρρης,false,false,false,,false
3128,Ali Ugurlu,false,false,false,,false
3129,"Ν. Λαμζής, Φ. Ρήγας",false,false,false,,false
3130,Νικ. Τσοπανάκης,false,false,false,,false
3131,Στρ. Καμενίδης,false,false,false,,false
3132,Δημ. Μαυρίκιος,false,false,false,,false
3133,Αλ. Τουρνάϊσεν,false,false,false,,false
3134,Χρ. Κλαυδιανός,false,false,false,,false
3135,Μπιθικώτσης (Γιά. Παπαδόπουλος),false,false,false,,false
3136,Ευάγγ. Φυλαχτός,false,false,false,,false
3137,Αργύρης Στασουλάκης,false,false,false,,false
3138,Παν. Κάλκος,false,false,false,,false
